age,party_reg_state,party_primary_state,density_rural,density_suburban,density_urban,sex,combined_ethnicity_4way,census_median_income,ppi,single,married,num_children,children_3plus,homeowner,renter,education,hasreligion,catholic,christian,bible_reader,interest_in_religion,donrever_1,liberal_donor,conservative_donor,contbrel_1,contbpol_1,contbhlt_1,blue_collar,farmer,professional_technical,retired,apparel_1,bookmusc_1,electrnc_1,boatownr_1,cat_1,environm_1,outdgrdn_1,outdoor_1,guns_1,golf_1,investor_1,veteran_1,expensive_items_1,cnty_pct_religious,cnty_pct_evangelical,suppdem
41,1,1,1,0,0,M,W,33453,87,0,1,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.5810488889,0.4488388889,N
27,0,1,0,0,1,M,W,59857,148,0,1,1,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.44961,0.0957,N
55,1,1,0,1,0,M,W,100387,150,0,1,2,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0.5717,0.02542,N
82,0,0,0,1,0,F,B,48194,51,0,1,0,0,1,0,some college,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0.43311,0.10106,N
51,1,1,0,0,1,M,H,69189,69,0,1,0,0,1,0,some college,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.56234,0.03617,Y
76,1,0,0,1,0,M,W,115958,400,0,1,0,0,1,0,post graduate,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0.6322788889,0.05114,N
52,0,1,0,1,0,F,W,46180,47,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0.47022,0.1358188889,N
50,0,1,0,1,0,M,W,70667,151,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5675488889,0.3359388889,Y
29,1,0,0,0,1,M,H,44574,64,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5310288889,0.03871888889,Y
52,0,1,1,0,0,M,W,75123,54,0,1,2,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.40206,0.1451688889,N
43,0,1,0,1,0,F,W,55910,60,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48224,0.2019088889,N
63,0,1,0,1,0,F,W,71742,83,0,1,1,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.47022,0.1358188889,Y
62,1,1,1,0,0,F,W,54217,14,1,0,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.39986,0.1196588889,N
49,0,1,1,0,0,M,W,37160,58,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48025,0.3966888889,N
26,0,1,0,1,0,M,W,113662,23,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.56435,0.1682588889,N
48,1,1,1,0,0,M,W,42075,83,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4430088889,0.09625,N
51,1,1,0,0,1,F,B,25148,65,1,0,0,0,0,1,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.54572,0.02696,Y
46,0,1,1,0,0,F,W,45067,62,0,1,0,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56284,0.4510288889,N
33,1,0,0,1,0,F,W,42473,51,0,1,1,0,1,0,post graduate,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2428788889,0.06046888889,Y
70,0,1,0,1,0,M,W,63648,39,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0.55475,0.1980088889,N
38,0,1,0,0,1,M,H,41817,52,0,1,4,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55475,0.1980088889,Y
62,1,1,0,1,0,F,W,129694,185,1,0,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.61469,0.02746,Y
48,0,1,0,1,0,M,W,41184,41,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.57286,0.1154,N
45,1,1,0,1,0,F,W,91705,109,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47873,0.1020988889,N
37,0,1,0,1,0,F,W,58349,66,0,1,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.4632688889,0.15193,N
70,0,0,0,1,0,M,B,36490,18,1,0,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.394,0.14003,N
28,1,1,1,0,0,F,W,52359,91,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.3679488889,0.08334,N
81,0,1,0,1,0,M,W,75000,51,0,1,0,0,1,0,NA,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0.3799488889,0.18696,N
56,0,1,0,1,0,M,W,129867,151,0,1,0,0,1,0,post graduate,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0.61447,0.26006,N
41,0,1,0,1,0,F,H,42535,66,0,1,2,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.4871888889,0.09723,N
62,0,0,0,0,1,F,W,48507,75,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0.5433988889,0.14065,Y
75,0,1,1,0,0,F,W,34903,13,0,1,0,0,1,0,post graduate,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.24712,0.13634,Y
56,0,1,1,0,0,F,W,72405,130,0,1,0,0,1,0,some college,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.4691988889,0.36147,N
64,1,0,0,1,0,F,W,56101,44,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.29574,0.12156,Y
85,0,1,0,1,0,F,W,52092,26,0,1,0,0,1,0,bach degree,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.7767888889,0.30161,N
44,1,1,0,0,1,M,W,30507,45,1,0,0,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62359,0.05152,N
55,0,1,0,1,0,M,W,82189,17,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0.3808388889,0.2021388889,N
86,0,1,0,0,1,F,W,54572,81,0,1,2,0,1,0,some college,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.59621,0.08334888889,N
23,0,1,0,0,1,M,H,37708,36,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.58395,0.26324,Y
74,1,1,0,1,0,M,B,36075,14,0,1,1,0,1,0,high school,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.5310388889,0.08296888889,N
46,1,1,0,1,0,F,W,102573,132,0,1,0,0,1,0,some college,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.47873,0.1020988889,N
44,0,0,0,1,0,U,B,65899,74,0,1,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5433988889,0.14065,Y
67,1,0,0,1,0,F,W,48833,44,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.3768288889,0.14333,N
74,0,1,0,1,0,F,W,189780,250,0,1,1,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0.44961,0.0957,N
79,1,0,1,0,0,F,B,51014,51,1,0,0,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.6535,0.5416588889,Y
20,1,0,0,1,0,F,W,72716,84,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.35761,0.07723888889,N
74,0,1,0,1,0,F,W,38652,14,0,1,0,0,1,0,high school,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.45837,0.1196088889,N
27,1,0,0,0,1,M,W,113969,144,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.6712888889,0.0298,Y
86,0,1,0,0,1,M,W,44324,23,1,0,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.59621,0.08334888889,N
43,1,0,1,0,0,M,W,47860,47,0,1,2,0,1,0,post graduate,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.3685,0.1668788889,N
59,1,1,0,1,0,F,W,40478,47,1,0,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.49812,0.08118,N
69,1,0,0,1,0,M,W,52075,51,0,1,0,0,1,0,high school,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.3768288889,0.14333,Y
44,0,1,0,1,0,M,A,93702,104,0,1,1,0,1,0,bach degree,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0.71549,0.1319088889,N
71,0,1,1,0,0,M,B,37465,56,1,0,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6830488889,0.45072,Y
76,0,0,0,1,0,M,W,33589,52,0,1,1,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.6967888889,0.49918,N
59,1,0,0,1,0,F,W,74796,81,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0.57258,0.06731,N
69,1,0,0,1,0,M,W,100736,74,0,1,1,0,1,0,post graduate,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.49511,0.05661888889,Y
60,1,1,0,1,0,F,W,76610,85,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39073,0.1400088889,Y
69,1,1,0,0,1,M,W,34732,44,1,0,3,1,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3837588889,0.1668488889,N
65,1,1,0,1,0,F,H,35925,23,0,1,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0.5170388889,0.1354188889,N
62,0,1,0,1,0,F,W,40790,18,0,1,1,0,1,0,high school,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.5471588889,0.4178888889,Y
20,0,0,0,1,0,F,W,49287,51,1,0,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5890388889,0.1005488889,N
51,1,0,0,1,0,M,W,86560,104,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.73237,0.02671,N
24,1,1,0,0,1,F,H,43753,32,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2935888889,0.07828,N
59,1,0,0,0,1,F,W,37790,92,0,1,1,0,0,1,post graduate,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.49424,0.03796,N
24,1,0,0,0,1,M,H,10114,27,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47272,0.22852,N
79,1,0,0,1,0,F,W,104171,53,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0.49511,0.05661888889,N
29,1,0,0,1,0,M,W,113002,175,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.72108,0.03945,N
55,0,1,1,0,0,M,W,40000,73,0,1,1,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.3608188889,0.11264,N
51,0,1,0,1,0,M,H,52869,51,0,1,0,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.58395,0.26324,Y
71,1,1,0,1,0,M,W,74051,86,0,1,2,0,1,0,post graduate,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0.48354,0.10654,N
37,0,0,0,1,0,F,W,59945,62,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.31093,0.06451888889,N
73,0,1,1,0,0,M,W,57780,53,0,1,0,0,1,0,high school,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.5922788889,0.24575,N
57,0,0,0,1,0,F,W,52615,130,1,0,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.47006,0.22115,N
67,1,0,0,0,1,F,B,37675,18,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.36641,0.1088788889,Y
70,0,1,0,1,0,M,W,71271,44,0,1,0,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.761,0.45616,N
57,0,0,0,1,0,F,W,93928,53,0,1,1,0,1,0,post graduate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.51734,0.20031,Y
27,1,0,1,0,0,F,W,35204,58,1,0,0,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.27391,0.18208,N
29,1,0,0,0,1,U,W,31798,61,1,0,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.72498,0.4525788889,Y
58,0,1,0,1,0,F,B,64904,33,1,0,0,0,1,0,post graduate,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.51284,0.2437888889,N
44,1,0,0,1,0,M,H,213223,125,0,1,3,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.64235,0.03046888889,Y
50,0,1,0,1,0,M,W,90648,116,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.5521388889,0.3010788889,N
42,0,0,0,0,1,F,W,19752,94,0,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35247,0.038,N
44,0,1,1,0,0,F,W,37970,69,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.4971888889,0.3221988889,N
47,1,1,1,0,0,M,W,77267,77,0,1,0,0,1,0,no hs degree,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.43029,0.08234888889,N
68,0,1,1,0,0,F,B,47425,18,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7928088889,0.6195088889,N
62,0,1,0,1,0,F,W,106318,118,0,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.61447,0.26006,N
69,0,1,0,1,0,M,W,28156,58,0,1,1,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0.40423,0.1239,N
62,1,1,0,1,0,M,W,96037,152,0,1,1,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0.3337788889,0.15312,Y
37,1,1,0,1,0,F,B,109254,88,0,1,2,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.3695788889,0.12503,N
76,1,1,0,1,0,F,W,45314,67,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.39073,0.1400088889,N
32,1,0,0,1,0,M,W,83120,78,0,1,1,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.2954488889,0.07726,Y
37,1,1,0,1,0,M,W,112129,117,0,1,0,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.64673,0.01687888889,N
76,0,1,0,1,0,F,W,79458,38,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.47022,0.1358188889,N
79,1,1,1,0,0,M,W,25369,47,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.4261,0.3478988889,N
76,0,1,1,0,0,F,W,32543,14,0,1,1,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.50956,0.4019388889,N
39,1,1,0,1,0,M,W,78089,92,1,0,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.56234,0.03617,N
53,0,1,0,1,0,M,W,71410,49,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46761,0.3187788889,N
21,1,1,1,0,0,F,B,46969,144,0,1,2,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700088889,0.1625388889,N
19,0,1,0,1,0,F,W,150426,74,0,1,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44961,0.0957,Y
74,0,1,1,0,0,F,W,69858,89,0,1,0,0,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0.51647,0.1075688889,N
62,0,1,0,1,0,F,W,79473,175,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.59621,0.08334888889,Y
40,0,1,0,1,0,F,W,47382,68,0,1,1,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.4858788889,0.23465,Y
34,1,0,0,0,1,M,W,27658,149,0,1,0,0,0,1,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5157688889,0.05245,N
22,0,0,0,1,0,F,W,16491,78,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2852788889,0.08176,Y
44,0,1,0,1,0,M,W,39694,78,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.60322,0.40775,N
66,1,0,1,0,0,M,W,48248,74,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.35761,0.07723888889,N
26,0,1,0,1,0,M,H,52327,75,0,1,0,0,1,0,high school,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.59621,0.08334888889,Y
62,0,1,0,1,0,M,B,62621,91,0,1,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.33911,0.2501988889,N
40,1,1,1,0,0,F,W,53212,73,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.39698,0.2017188889,N
67,0,1,1,0,0,F,W,67601,89,0,1,1,0,1,0,high school,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0.2845088889,0.1037188889,N
77,1,1,1,0,0,F,W,42097,29,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0.3030888889,0.02355,N
34,1,0,0,1,0,F,W,42007,70,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.54757,0.24308,N
39,0,1,0,1,0,M,W,46331,47,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4405188889,0.11404,Y
75,0,1,0,1,0,M,W,73010,69,0,1,1,0,1,0,post graduate,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0.4900288889,0.2669588889,N
21,1,1,1,0,0,M,B,49848,195,0,1,1,0,1,0,high school,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.4675788889,0.3084488889,N
61,1,0,0,1,0,F,B,30241,74,0,1,1,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0.57383,0.05378888889,N
37,1,1,0,1,0,M,B,123115,165,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0.4576288889,0.1149088889,Y
68,1,0,0,1,0,F,W,61884,69,0,1,1,0,1,0,high school,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.5036488889,0.18218,Y
23,0,1,0,1,0,F,W,25735,43,0,1,1,0,1,0,high school,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0.1978788889,0.14912,N
76,0,1,0,0,1,F,W,28968,18,0,1,0,0,1,0,high school,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.4480088889,0.09115,N
63,1,0,0,1,0,F,W,102594,45,0,1,3,1,1,0,high school,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.43341,0.07934,N
24,1,0,1,0,0,F,W,38607,76,0,1,2,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.7566488889,0.01698,N
60,0,1,0,1,0,F,W,126082,74,0,1,0,0,1,0,post graduate,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.3122588889,0.03821888889,N
64,1,1,0,1,0,F,B,96371,102,0,1,0,0,1,0,bach degree,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0.45567,0.20775,N
56,1,0,0,0,1,M,W,76729,103,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.6542788889,0.03257888889,N
68,1,0,1,0,0,M,H,83633,26,0,1,0,0,1,0,high school,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.5310288889,0.03871888889,Y
33,1,1,0,1,0,F,H,30740,51,0,1,0,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.48912,0.1057188889,Y
